_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
684346752ccfd5e865877b93,Headset,eletronicos,132.83,4.6572369601,2021-12-11,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865877b95,Pandeiro,instrumentos musicais,118.08,6.5705306764,2021-12-11,João Souza,SP,5,cartao_credito,4,-22.19,-48.79
684346752ccfd5e865877b96,Corda de pular,esporte e lazer,26.04,0.0,2021-12-11,Camila Ribeiro,SP,4,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865877b99,Assistente virtual,eletronicos,369.18,17.2421634239,2021-12-11,João Souza,MG,5,cartao_credito,3,-18.1,-44.38
684346752ccfd5e865877b9a,Modelagem preditiva,livros,104.25,7.2037932262,2021-12-11,Camila Ribeiro,RS,4,cartao_credito,3,-30.17,-53.5
684346752ccfd5e865877b9b,Tablet ABXY,eletronicos,2068.18,110.4131398918,2021-12-11,João Souza,PR,5,cartao_credito,5,-24.89,-51.55
684346752ccfd5e865877b9e,Kit banquetas,moveis,368.63,22.7922548349,2022-12-11,Lucas Oliveira,PR,5,cartao_credito,2,-24.89,-51.55
684346752ccfd5e865877ba2,Lavadora de roupas,eletrodomesticos,1899.3,102.071858971,2022-12-11,Lucas Oliveira,RJ,3,cartao_credito,2,-22.25,-42.66
684346752ccfd5e865877bb3,Poltrona,moveis,385.74,18.1239336047,2021-01-12,Felipe Santos,GO,5,boleto,1,-15.98,-49.86
684346752ccfd5e865877bb6,Faqueiro,utilidades domesticas,41.89,0.0,2021-01-12,João Souza,PR,5,cartao_credito,1,-24.89,-51.55
684346752ccfd5e865877bb8,Sofá retrátil,moveis,884.41,50.2559881605,2021-01-12,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865877bb9,Sofá retrátil,moveis,929.32,49.766620139,2022-01-12,Isabella Pereira,SC,5,cartao_credito,3,-27.45,-50.95
684346752ccfd5e865877bda,Geladeira,eletrodomesticos,2209.45,118.1776701076,2022-02-12,Felipe Santos,MG,5,cartao_credito,4,-18.1,-44.38
684346752ccfd5e865877bdd,Bola de basquete,esporte e lazer,91.0,5.3765807604,2022-02-12,Larissa Alves,GO,1,boleto,1,-15.98,-49.86
684346752ccfd5e865877be4,Kit banquetas,moveis,324.32,17.7953293041,2023-02-12,Bianca Santos,MS,5,cupom,1,-20.51,-54.54
684346752ccfd5e865877be5,Secadora de roupas,eletrodomesticos,1306.51,70.4561421655,2023-02-12,Beatriz Moraes,ES,4,cartao_credito,3,-19.19,-40.34
684346752ccfd5e865877be6,Lavadora de roupas,eletrodomesticos,2013.51,104.7977891155,2023-02-12,Juliana Costa,SP,4,cupom,1,-22.19,-48.79
684346752ccfd5e865877bf5,Tablet ABXY,eletronicos,1172.13,59.9968353262,2021-03-12,Juliana Costa,RJ,1,boleto,1,-22.25,-42.66
684346752ccfd5e865877bf6,Carrinho controle remoto,brinquedos,99.18,2.8654756929,2021-03-12,Mariana Ferreira,RS,5,cartao_credito,3,-30.17,-53.5
684346752ccfd5e865877bf7,Carrinho controle remoto,brinquedos,90.37,7.9757469533,2021-03-12,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
684346752ccfd5e865877c01,Modelagem preditiva,livros,60.34,3.4960493816,2023-03-12,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
684346752ccfd5e865877c0b,Mesa de centro,moveis,213.23,8.9382950845,2023-03-12,Pedro Gomes,MT,5,cartao_credito,1,-12.64,-55.42
684346752ccfd5e865877c10,Boneca bebê,brinquedos,70.03,9.9708222081,2021-04-12,Juliana Costa,PE,5,cartao_credito,2,-8.38,-37.86
684346752ccfd5e865877c1b,Tablet ABXY,eletronicos,1283.53,65.92855019,2022-04-12,Juliana Costa,RJ,4,boleto,1,-22.25,-42.66
684346752ccfd5e865877c1c,Dinossauro Rex,brinquedos,20.49,1.7780430084,2022-04-12,Pedro Gomes,SP,5,cartao_credito,10,-22.19,-48.79
684346752ccfd5e865877c26,Mesa de centro,moveis,244.44,19.2576300124,2021-05-12,Pedro Gomes,RJ,5,cartao_credito,4,-22.25,-42.66
684346752ccfd5e865877c27,Faqueiro,utilidades domesticas,54.46,3.1829570711,2021-05-12,Bianca Santos,SC,5,cartao_credito,3,-27.45,-50.95
684346752ccfd5e865877c2f,Lavadora de roupas,eletrodomesticos,1877.1,100.636940076,2022-05-12,Camila Ribeiro,DF,5,cartao_credito,8,-15.83,-47.86
684346752ccfd5e865877c37,Dashboards com Power BI,livros,50.59,12.5510584307,2022-05-12,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
684346752ccfd5e865877d44,Lava louças,eletrodomesticos,1765.66,91.6005222483,2021-04-13,Bruno Rodrigues,MG,3,cartao_credito,1,-18.1,-44.38
684346752ccfd5e865877d45,Cubo mágico 8x8,brinquedos,17.59,1.2253913944,2022-04-13,Mariana Ferreira,MG,1,cartao_credito,2,-18.1,-44.38
684346752ccfd5e865877d58,Boneca bebê,brinquedos,55.68,3.4910574816,2021-05-13,Rafael Costa,SP,4,boleto,1,-22.19,-48.79
684346752ccfd5e865877d5d,Geladeira,eletrodomesticos,2239.38,122.4040643637,2021-05-13,Bruno Rodrigues,RJ,3,cartao_credito,5,-22.25,-42.66
684346752ccfd5e865877d5f,Blocos de montar,brinquedos,50.41,3.2152853715,2022-05-13,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865877d60,Pandeiro,instrumentos musicais,56.93,3.5624557567,2022-05-13,Bianca Santos,SP,4,cartao_credito,8,-22.19,-48.79
684346752ccfd5e865877d61,Celular ABXY,eletronicos,1362.37,72.8252298498,2022-05-13,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865877d62,Bola de basquete,esporte e lazer,37.65,2.6917613842,2022-05-13,Beatriz Moraes,SP,4,cartao_credito,3,-22.19,-48.79
684346752ccfd5e865877d64,Assistente virtual,eletronicos,166.75,9.1620617574,2022-05-13,Isabella Pereira,RJ,3,cartao_credito,8,-22.25,-42.66
684346752ccfd5e865877d6b,Bola de basquete,esporte e lazer,86.79,10.8632417873,2021-06-13,Felipe Santos,BA,4,cartao_credito,1,-13.29,-41.71
684346752ccfd5e865877d6c,Copo térmico,esporte e lazer,72.76,7.0380674313,2021-06-13,Mariana Ferreira,MG,5,cartao_credito,6,-18.1,-44.38
684346752ccfd5e865877d71,TV Led UHD 4K,eletronicos,2999.21,157.2833487319,2021-06-13,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
684346752ccfd5e865877d84,Panela de pressão,utilidades domesticas,123.93,4.1833387349,2021-07-13,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865877d88,Bola de basquete,esporte e lazer,64.15,3.946899036,2022-07-13,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
684346752ccfd5e865877d93,Blocos de montar,brinquedos,47.49,8.9083139961,2021-08-13,Lucas Oliveira,RJ,5,cartao_credito,7,-22.25,-42.66
684346752ccfd5e865877d99,Cômoda,moveis,377.46,20.6297139731,2021-08-13,Bianca Santos,SP,5,cupom,1,-22.19,-48.79
684346752ccfd5e865877d9f,Smartwatch,eletronicos,284.25,15.6665618864,2022-08-13,Beatriz Moraes,RJ,3,cupom,1,-22.25,-42.66
684346752ccfd5e865877db1,Dinossauro Rex,brinquedos,21.64,7.3942002848,2022-09-13,Thiago Silva,MG,1,cartao_credito,6,-18.1,-44.38
684346752ccfd5e865877dc6,Headset,eletronicos,197.77,11.419072703,2021-10-13,Felipe Santos,PB,5,cartao_credito,10,-7.28,-36.72
684346752ccfd5e865877dc9,Mesa de centro,moveis,249.4,22.3741860691,2021-10-13,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
684346752ccfd5e865877dcb,Corda de pular,esporte e lazer,18.56,1.6752763146,2021-10-13,Mariana Ferreira,PR,4,cupom,1,-24.89,-51.55
684346752ccfd5e865877dd2,Cama king,moveis,701.25,34.9238919233,2022-10-13,Thiago Silva,MG,5,cartao_credito,10,-18.1,-44.38
684346752ccfd5e865877de7,Cubo mágico 8x8,brinquedos,23.65,2.1477065262,2021-11-13,Camila Ribeiro,SP,1,boleto,1,-22.19,-48.79
684346752ccfd5e865877df1,Smart TV,eletronicos,1886.35,98.0269016641,2022-11-13,João Souza,ES,5,boleto,1,-19.19,-40.34
684346752ccfd5e865877dff,Bicicleta,esporte e lazer,568.07,27.8324575825,2021-12-13,Thiago Silva,SP,1,cartao_credito,3,-22.19,-48.79
684346752ccfd5e865877e0a,Cama king,moveis,862.95,43.5339304644,2022-12-13,Pedro Gomes,RJ,2,cartao_credito,1,-22.25,-42.66
684346752ccfd5e865877e0c,Celular ABXY,eletronicos,1410.97,81.3718431193,2022-12-13,Rafael Costa,MG,4,cartao_credito,4,-18.1,-44.38
684346752ccfd5e865877e0d,Jogo de tabuleiro,brinquedos,254.87,14.2580728987,2022-12-13,Bianca Santos,MG,5,cartao_credito,3,-18.1,-44.38
684346752ccfd5e865877e0e,Headset,eletronicos,348.94,18.8631311563,2022-12-13,Lucas Oliveira,DF,5,cartao_credito,5,-15.83,-47.86
684346752ccfd5e865877e0f,Jogo de panelas,utilidades domesticas,252.88,13.7482251436,2022-12-13,Rafael Costa,MG,4,cartao_credito,6,-18.1,-44.38
684346752ccfd5e865877e17,Celular ABXY,eletronicos,1520.56,78.5496846081,2021-01-14,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
684346752ccfd5e865877e1a,Panela de pressão,utilidades domesticas,124.92,4.2360532566,2021-01-14,Camila Ribeiro,SP,4,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865877e21,Jogo de copos,utilidades domesticas,39.02,2.3608235208,2022-01-14,Felipe Santos,DF,4,cartao_credito,1,-15.83,-47.86
684346752ccfd5e865877e24,Copo térmico,esporte e lazer,74.02,4.2244682267,2022-01-14,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865877e2e,Celular ABXY,eletronicos,1217.48,76.4731755323,2023-01-14,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865877c41,Bola de vôlei,esporte e lazer,67.85,3.8959342885,2021-06-12,João Souza,RS,5,boleto,1,-30.17,-53.5
684346752ccfd5e865877c45,Modelagem preditiva,livros,83.4,4.7239250079,2022-06-12,Pedro Gomes,SC,5,cartao_credito,4,-27.45,-50.95
684346752ccfd5e865877c53,Carrinho controle remoto,brinquedos,109.51,6.7194932247,2021-07-12,Rafael Costa,SP,1,boleto,1,-22.19,-48.79
684346752ccfd5e865877c54,Sofá retrátil,moveis,926.01,46.8916857545,2021-07-12,Thiago Silva,RS,5,cartao_credito,4,-30.17,-53.5
684346752ccfd5e865877c55,Headset,eletronicos,244.68,13.3115998125,2021-07-12,Bruno Rodrigues,RJ,5,boleto,1,-22.25,-42.66
684346752ccfd5e865877c58,Cama king,moveis,808.28,43.5695828926,2021-07-12,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865877c5a,Celular Plus X42,eletronicos,2680.46,140.3108701606,2021-07-12,Larissa Alves,ES,4,boleto,1,-19.19,-40.34
684346752ccfd5e865877c62,Pandeiro,instrumentos musicais,88.75,2.3101095706,2022-07-12,Rafael Costa,RJ,5,cartao_credito,2,-22.25,-42.66
684346752ccfd5e865877c7b,Modelagem preditiva,livros,87.61,7.8287852565,2022-08-12,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865877c8d,TV Led UHD 4K,eletronicos,2131.82,114.2000137754,2021-09-12,Lucas Oliveira,RS,5,cartao_credito,3,-30.17,-53.5
684346752ccfd5e865877c90,Blocos de montar,brinquedos,41.53,0.0,2021-09-12,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865877c92,Cômoda,moveis,440.65,24.8624021935,2021-09-12,Pedro Gomes,RS,5,cartao_credito,6,-30.17,-53.5
684346752ccfd5e865877c94,Cômoda,moveis,423.2,22.8172527523,2022-09-12,Rafael Costa,RJ,1,cartao_credito,1,-22.25,-42.66
684346752ccfd5e865877c95,Micro-ondas,eletrodomesticos,594.9,37.9185706873,2022-09-12,Isabella Pereira,MG,5,cartao_credito,3,-18.1,-44.38
684346752ccfd5e865877c96,Poltrona,moveis,350.63,16.2544317298,2022-09-12,Mariana Ferreira,MG,4,cartao_credito,10,-18.1,-44.38
684346752ccfd5e865877c9f,Dinossauro Rex,brinquedos,26.47,2.2978630425,2021-10-12,Bianca Santos,PE,1,cartao_credito,3,-8.38,-37.86
684346752ccfd5e865877ca4,Celular ABXY,eletronicos,1278.3,65.6500684239,2021-10-12,Felipe Santos,RJ,5,cartao_credito,7,-22.25,-42.66
684346752ccfd5e865877cb6,Faqueiro,utilidades domesticas,70.55,1.3410143235,2021-11-12,Larissa Alves,CE,1,cartao_credito,3,-5.2,-39.53
684346752ccfd5e865877cb7,Lavadora de roupas,eletrodomesticos,1749.12,93.4185038496,2021-11-12,Juliana Costa,PR,4,cartao_credito,5,-24.89,-51.55
684346752ccfd5e865877cc7,Bola de basquete,esporte e lazer,79.48,1.8165099585,2022-11-12,Lucas Oliveira,SP,4,cartao_debito,1,-22.19,-48.79
684346752ccfd5e865877cd2,Bola de vôlei,esporte e lazer,58.5,0.0,2021-12-12,Lucas Oliveira,PR,5,cartao_credito,2,-24.89,-51.55
684346752ccfd5e865877cd4,Cubo mágico 8x8,brinquedos,14.0,3.9092742051,2021-12-12,Rafael Costa,SP,5,cartao_debito,1,-22.19,-48.79
684346752ccfd5e865877cd5,Secadora de roupas,eletrodomesticos,1953.42,101.5981773904,2021-12-12,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865877ce4,Faqueiro,utilidades domesticas,52.9,7.2968045673,2021-01-13,Bianca Santos,RJ,2,cartao_credito,1,-22.25,-42.66
684346752ccfd5e865877ce6,Dashboards com Power BI,livros,54.47,3.4314681574,2021-01-13,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
684346752ccfd5e865877cea,Secadora de roupas,eletrodomesticos,1950.84,101.4608001521,2022-01-13,Isabella Pereira,SP,1,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865877ced,Fogão,eletrodomesticos,787.77,39.5308216362,2023-01-13,Lucas Oliveira,MA,1,boleto,1,-5.42,-45.44
684346752ccfd5e865877cff,Poltrona,moveis,388.2,21.2015866628,2022-02-13,Mariana Ferreira,RN,5,cartao_credito,3,-5.81,-36.59
684346752ccfd5e865877d01,Smart TV,eletronicos,2215.84,118.6738260093,2022-02-13,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865877d1b,Kit banquetas,moveis,447.98,21.4380263617,2021-03-13,Larissa Alves,RJ,5,cartao_credito,1,-22.25,-42.66
684346752ccfd5e865877d1e,Blocos de montar,brinquedos,41.38,0.0,2021-03-13,Beatriz Moraes,PI,4,cartao_credito,4,-6.6,-42.28
684346752ccfd5e865877d22,Headset,eletronicos,111.01,3.4953876035,2022-03-13,Bianca Santos,SC,5,cartao_credito,2,-27.45,-50.95
684346752ccfd5e865877d23,Carrinho controle remoto,brinquedos,93.95,2.5869939269,2022-03-13,Thiago Silva,PR,3,boleto,1,-24.89,-51.55
684346752ccfd5e865877d25,Mesa de jantar,moveis,267.6,11.8333340176,2022-03-13,Isabella Pereira,RO,5,cartao_credito,5,-10.83,-63.34
684346752ccfd5e865877d27,Modelagem preditiva,livros,68.43,1.2281307013,2022-03-13,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865877d2c,Impressora,eletronicos,433.37,20.6600878145,2023-03-13,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
684346752ccfd5e865877d2e,Jogo de copos,utilidades domesticas,34.14,0.0,2023-03-13,Mariana Ferreira,PA,5,cartao_credito,8,-3.79,-52.48
684346752ccfd5e865877d32,Corda de pular,esporte e lazer,33.84,0.0,2023-03-13,Bruno Rodrigues,PR,5,cartao_credito,5,-24.89,-51.55
684346752ccfd5e865877d3f,Cama king,moveis,618.54,30.5198332484,2021-04-13,Isabella Pereira,PE,5,cartao_credito,2,-8.38,-37.86
684346752ccfd5e865877d43,Smart TV,eletronicos,2467.6,131.9233809882,2021-04-13,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
684346752ccfd5e865877d47,Headset,eletronicos,274.28,12.1890239214,2022-04-13,Larissa Alves,MG,5,cartao_credito,8,-18.1,-44.38
684346752ccfd5e865877d48,Mesa de jantar,moveis,422.23,22.7712540739,2022-04-13,Pedro Gomes,RS,5,boleto,1,-30.17,-53.5
684346752ccfd5e865877d49,Lava louças,eletrodomesticos,1505.5,80.6944503734,2022-04-13,Juliana Costa,BA,5,cartao_credito,1,-13.29,-41.71
684346752ccfd5e865877d4a,Jogo de tabuleiro,brinquedos,290.18,15.7343379301,2022-04-13,Rafael Costa,RS,4,boleto,1,-30.17,-53.5
684346752ccfd5e865877d4c,Celular Plus X42,eletronicos,3176.17,169.4046232072,2022-04-13,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865877d56,Bicicleta,esporte e lazer,560.87,27.449079243,2021-05-13,João Souza,SP,5,cartao_credito,5,-22.19,-48.79
684346752ccfd5e865877d5b,Celular Plus X42,eletronicos,3314.85,174.0902291594,2021-05-13,Rafael Costa,PI,5,cartao_credito,3,-6.6,-42.28
684346752ccfd5e865877d63,Tablet ABXY,eletronicos,2260.98,117.9748221258,2022-05-13,Felipe Santos,PB,4,boleto,1,-7.28,-36.72
684346752ccfd5e865877d69,Celular Plus X42,eletronicos,2487.57,130.0400579516,2021-06-13,Rafael Costa,MS,5,cartao_credito,6,-20.51,-54.54
684346752ccfd5e865877d6e,Dashboards com Power BI,livros,43.94,8.5816081974,2021-06-13,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
684346752ccfd5e865877d70,Carrinho controle remoto,brinquedos,84.71,2.0949917245,2021-06-13,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
684346752ccfd5e865877d74,Smart TV,eletronicos,2438.43,130.3701662433,2022-06-13,Camila Ribeiro,RS,3,cartao_credito,1,-30.17,-53.5
684346752ccfd5e865877d75,Iniciando em programação,livros,59.3,0.0,2022-06-13,Bruno Rodrigues,RS,5,cartao_credito,4,-30.17,-53.5
684346752ccfd5e865877d76,Lava louças,eletrodomesticos,1750.68,93.5015691565,2022-06-13,Beatriz Moraes,SP,1,boleto,1,-22.19,-48.79
684346752ccfd5e865877d89,Jogo de tabuleiro,brinquedos,279.58,15.8266417426,2022-07-13,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865877d96,Guitarra,instrumentos musicais,1202.06,64.5371832434,2021-08-13,Rafael Costa,PE,4,cartao_credito,4,-8.38,-37.86
684346752ccfd5e865877d97,Kit banquetas,moveis,335.52,18.1542074326,2021-08-13,Beatriz Moraes,DF,2,cartao_credito,3,-15.83,-47.86
684346752ccfd5e865877d9a,Mochila,esporte e lazer,121.46,6.9984841244,2021-08-13,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
684346752ccfd5e865877d9b,Modelagem preditiva,livros,69.9,4.0050906213,2022-08-13,Isabella Pereira,BA,5,boleto,1,-13.29,-41.71
684346752ccfd5e865877d9e,Mesa de jantar,moveis,322.02,18.086444066,2022-08-13,Camila Ribeiro,RJ,3,cartao_credito,3,-22.25,-42.66
684346752ccfd5e865877da0,Bola de vôlei,esporte e lazer,59.54,3.8573380302,2022-08-13,João Souza,GO,3,cartao_credito,1,-15.98,-49.86
684346752ccfd5e865877da8,Impressora,eletronicos,491.99,26.4801133042,2021-09-13,Felipe Santos,PR,5,cartao_credito,1,-24.89,-51.55
684346752ccfd5e865877daa,Celular ABXY,eletronicos,1371.06,70.5892593644,2021-09-13,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865877dad,Copo térmico,esporte e lazer,57.18,3.570927969,2021-09-13,Bianca Santos,PR,3,cartao_credito,2,-24.89,-51.55
684346752ccfd5e865877db0,Violão,instrumentos musicais,363.08,20.2213328838,2022-09-13,Pedro Gomes,BA,1,cartao_credito,4,-13.29,-41.71
684346752ccfd5e865877dce,Modelagem preditiva,livros,74.5,1.5513399403,2022-10-13,Larissa Alves,SE,3,cartao_credito,4,-10.57,-37.45
684346752ccfd5e865877de8,Violão,instrumentos musicais,529.18,25.7616820793,2021-11-13,Thiago Silva,MG,3,cupom,1,-18.1,-44.38
684346752ccfd5e865877dea,Cadeira de escritório,moveis,508.74,24.6733135711,2021-11-13,Isabella Pereira,SP,5,cupom,1,-22.19,-48.79
684346752ccfd5e865877dec,Fogão,eletrodomesticos,571.85,30.9803966695,2021-11-13,Rafael Costa,RJ,4,cartao_credito,7,-22.25,-42.66
684346752ccfd5e865877df4,Mesa de jantar,moveis,249.15,13.7927529458,2022-11-13,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
684346752ccfd5e865877df5,Micro-ondas,eletrodomesticos,776.66,38.9392475596,2022-11-13,Mariana Ferreira,BA,5,cupom,1,-13.29,-41.71
684346752ccfd5e865877e00,Guarda roupas,moveis,617.69,30.4745733055,2021-12-13,Isabella Pereira,CE,5,cartao_credito,3,-5.2,-39.53
684346752ccfd5e865877e03,Secadora de roupas,eletrodomesticos,1258.99,64.6218690162,2021-12-13,Felipe Santos,MG,1,cartao_credito,1,-18.1,-44.38
684346752ccfd5e865877e07,Blocos de montar,brinquedos,49.48,0.0,2021-12-13,Felipe Santos,MT,1,boleto,1,-12.64,-55.42
684346752ccfd5e865877e08,Guitarra,instrumentos musicais,1163.84,62.5020832246,2022-12-13,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865877e19,Impressora,eletronicos,377.96,28.202880837,2021-01-14,Felipe Santos,PR,5,cartao_credito,1,-24.89,-51.55
684346752ccfd5e865877e20,Sofá retrátil,moveis,979.4,63.796131773,2022-01-14,Larissa Alves,MA,4,cartao_credito,2,-5.42,-45.44
684346752ccfd5e865877e23,TV Led UHD 4K,eletronicos,3957.62,211.2576238709,2022-01-14,Juliana Costa,RJ,1,boleto,1,-22.25,-42.66
684346752ccfd5e865877e26,Assistente virtual,eletronicos,305.84,13.8694989762,2023-01-14,Juliana Costa,ES,5,cartao_credito,1,-19.19,-40.34
684346752ccfd5e865877e29,Cômoda,moveis,382.76,21.067830654,2023-01-14,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
684346752ccfd5e865877e2a,Tablet ABXY,eletronicos,1606.82,83.1427701032,2023-01-14,Camila Ribeiro,CE,4,cartao_credito,10,-5.2,-39.53
684346752ccfd5e865877e3a,Ciência de dados com python,livros,72.98,1.4704045131,2021-02-14,Pedro Gomes,PE,4,cartao_credito,2,-8.38,-37.86
684346752ccfd5e865877e3d,Corda de pular,esporte e lazer,25.45,0.0,2021-02-14,Camila Ribeiro,PR,4,boleto,1,-24.89,-51.55
684346752ccfd5e865877e3e,Xadrez de madeira,brinquedos,40.2,0.0,2021-02-14,Felipe Santos,BA,3,cupom,1,-13.29,-41.71
684346752ccfd5e865877e3f,Lava louças,eletrodomesticos,1552.44,87.1427983456,2021-02-14,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
684346752ccfd5e865877e46,Celular Plus X42,eletronicos,2823.74,147.9400991165,2022-02-14,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
684346752ccfd5e865877e4a,Assistente virtual,eletronicos,314.44,17.2740885627,2022-02-14,Felipe Santos,PI,5,boleto,1,-6.6,-42.28
684346752ccfd5e865877e4c,Celular Plus X42,eletronicos,3038.04,162.049616258,2022-02-14,Pedro Gomes,SP,3,cartao_credito,8,-22.19,-48.79
684346752ccfd5e865877e50,Tablet ABXY,eletronicos,807.7,44.6603894646,2023-02-14,Larissa Alves,GO,4,cartao_credito,1,-15.98,-49.86
684346752ccfd5e865877e67,Assistente virtual,eletronicos,195.66,8.0027454421,2022-03-14,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865877e69,Carrinho controle remoto,brinquedos,109.09,3.3931533796,2022-03-14,Lucas Oliveira,RJ,3,cartao_credito,10,-22.25,-42.66
684346752ccfd5e865877e6b,Carrinho controle remoto,brinquedos,83.64,10.6955137637,2022-03-14,Larissa Alves,MS,5,cartao_credito,1,-20.51,-54.54
684346752ccfd5e865877e6e,Geladeira,eletrodomesticos,2932.91,153.7530731891,2022-03-14,Felipe Santos,MG,5,cartao_credito,8,-18.1,-44.38
684346752ccfd5e865877e6f,Corda de pular,esporte e lazer,11.29,1.1322630603,2022-03-14,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
684346752ccfd5e865877e72,Jogo de tabuleiro,brinquedos,174.57,6.8797663894,2023-03-14,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
684346752ccfd5e865877e7b,Headset,eletronicos,234.56,18.7315497355,2021-04-14,Rafael Costa,PR,2,cartao_credito,5,-24.89,-51.55
684346752ccfd5e865877e7f,Secadora de roupas,eletrodomesticos,1255.17,64.4184655083,2021-04-14,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
684346752ccfd5e865877e80,Panela de pressão,utilidades domesticas,111.3,3.5108292311,2022-04-14,Lucas Oliveira,SP,4,cartao_credito,8,-22.19,-48.79
684346752ccfd5e865877e83,Boneca bebê,brinquedos,56.53,3.5411569601,2022-04-14,João Souza,SP,5,cartao_credito,8,-22.19,-48.79
684346752ccfd5e865877e84,Cubo mágico 8x8,brinquedos,17.85,1.2335847087,2022-04-14,João Souza,PR,4,cartao_credito,2,-24.89,-51.55
684346752ccfd5e865877e90,Fone de ouvido,eletronicos,199.68,8.2167983483,2021-05-14,Mariana Ferreira,BA,3,cartao_credito,1,-13.29,-41.71
684346752ccfd5e865877e94,Celular Plus X42,eletronicos,2678.61,147.1079628716,2022-05-14,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
684346752ccfd5e865877ea7,Headset,eletronicos,201.76,11.6315281995,2021-06-14,Pedro Gomes,RJ,5,cartao_credito,5,-22.25,-42.66
684346752ccfd5e865877eab,Smart TV,eletronicos,1676.3,89.789036538,2022-06-14,Larissa Alves,RS,5,boleto,1,-30.17,-53.5
684346752ccfd5e865877ebd,Kit banquetas,moveis,310.35,22.7671392285,2021-07-14,Larissa Alves,BA,3,cartao_credito,2,-13.29,-41.71
684346752ccfd5e865877ebe,Jogo de tabuleiro,brinquedos,196.12,10.7259259006,2021-07-14,Bianca Santos,RJ,5,cartao_credito,6,-22.25,-42.66
684346752ccfd5e865877ed3,Geladeira,eletrodomesticos,2121.98,110.5734902939,2022-08-14,João Souza,TO,5,boleto,1,-9.46,-48.26
684346752ccfd5e865877eeb,Ciência de dados com python,livros,57.72,0.0,2021-09-14,Rafael Costa,GO,5,cartao_credito,3,-15.98,-49.86
684346752ccfd5e865877ef4,Sofá retrátil,moveis,878.23,53.1427197948,2022-09-14,Felipe Santos,GO,5,cartao_credito,14,-15.98,-49.86
684346752ccfd5e865877ef5,Mesa de centro,moveis,237.77,10.2449762582,2022-09-14,Isabella Pereira,BA,5,cartao_credito,1,-13.29,-41.71
684346752ccfd5e865877ef6,Bicicleta,esporte e lazer,746.32,37.3237338345,2022-09-14,Rafael Costa,BA,5,cartao_credito,1,-13.29,-41.71
684346752ccfd5e865877f06,Celular ABXY,eletronicos,1452.07,74.9027981536,2021-10-14,Rafael Costa,SP,3,cartao_credito,5,-22.19,-48.79
